idTarget,idSource,ValueAbs,ValueRel
1,1.0,1.0,0.9935835739493103
1,886.0,0.0010655856774592443,0.006416426050689767
4,4.0,1.0,0.91165787329101
4,496.0,0.0086292731496847,0.004334876500652204
4,559.0,0.07823909206597987,0.04545999385731579
4,944.0,0.0369675477904083,0.035880301665161124
4,971.0,0.004024767801857585,0.0022708478827425127
4,975.0,8.707294875854653e-06,1.3453049265925554e-05
4,152.0,1.7174174533209238e-06,2.353316507224184e-06
4,166.0,0.0012804097311139564,0.0003800041378228341
4,893.0,2.8870568908995634e-06,2.962995226688764e-07
5,5.0,0.9694640710996556,0.9962516462364501
5,403.0,0.005871187763315918,0.0037483537635497914
6,6.0,1.0,0.9980032673806495
6,561.0,0.0047579584709249965,0.001991864914281041
6,979.0,7.0703902341199035e-06,4.867705069113003e-06
7,7.0,0.8728545550605372,1.0
9,9.0,1.0,0.9995276334435522
9,208.0,0.00029175784099197665,0.0004723665564478035
10,10.0,0.9833918954386325,1.0
12,12.0,1.0,1.0
14,14.0,0.9681719108492928,0.9919351812436294
14,178.0,0.0001631303974672942,0.000640674146945109
14,623.0,0.0007637695367658331,0.001613944480309877
14,696.0,0.0029920449207345716,0.005717900736820557
14,492.0,1.840905823676253e-05,9.229939229500001e-05
15,15.0,1.0,1.0
16,16.0,0.9941305098400276,1.0
17,17.0,0.9740081016084345,1.0
18,18.0,1.0,1.0
19,19.0,0.8649253731343284,0.6180939372996225
19,636.0,0.13910659595926958,0.3772977677695018
19,423.0,0.00037866993652094233,0.001152073732718894
19,477.0,0.0002502803258980169,0.0034562211981566822
32,32.0,1.0,1.0
33,679.0,0.4935636856368564,1.0
34,34.0,1.0,0.8740791396589431
34,78.0,0.12802433291856768,0.1259208603410571
35,35.0,1.0,1.0
40,40.0,1.0,0.8585233861615771
40,94.0,1.0,0.1414766138384229
43,43.0,1.0,1.0
44,44.0,0.9800980246546859,1.0
45,45.0,1.0,1.0
46,46.0,0.9985255086994986,0.836059418738146
46,90.0,0.020748110743117883,0.060501317216433745
46,246.0,0.01620029946546196,0.060835303805752326
46,681.0,0.007981289926294452,0.024047541953283215
46,741.0,0.008183965540227347,0.007682407370618038
46,789.0,0.003089266097670683,0.01087401091576699
47,47.0,1.0,1.0
48,48.0,1.0,0.9182990922121358
48,443.0,0.03748355984217448,0.07303779428966838
48,291.0,0.002574966691196572,0.008663113498195955
49,49.0,0.8862897962909823,1.0
50,50.0,1.0,0.7027624309392265
50,96.0,1.0,0.14157087340618177
50,100.0,1.0,0.15566669565459174
51,51.0,1.0,1.0
52,52.0,1.0,1.0
60,60.0,1.0,1.0
61,834.0,0.4776073061429195,0.9018869579531449
61,887.0,0.16777216478464738,0.09794373226639341
61,210.0,0.0007166887517041163,0.00016819795756512496
61,82.0,7.397259306884126e-07,2.4321125861513637e-07
61,788.0,-1.2666322734806188e-07,8.686116379112015e-07
62,62.0,1.0,1.0
65,65.0,1.0,1.0
69,69.0,1.0,1.0
70,311.0,0.023413950227830355,1.0
71,71.0,0.9826600348172096,1.0
72,72.0,1.0,1.0
73,73.0,0.843363874567225,0.8707625109862649
73,888.0,0.004644267467867127,0.007535418671092929
73,11.0,1.0,0.12170207034264226
74,74.0,1.0,1.0
75,75.0,1.0,0.7755896859332864
75,917.0,0.11513761097960876,0.22441031406671366
76,76.0,1.0,1.0
77,77.0,0.9559682317215604,0.9994692848613502
77,85.0,0.0008843369396129144,0.0005307151386493299
78,78.0,0.8719756670814324,1.0
79,79.0,0.9993781418780706,0.9797512417816668
79,271.0,0.014820863280979566,0.018221544275942185
79,262.0,0.0030915105248829106,0.0020272139423908164
81,81.0,0.7683130360947987,0.9985370734491796
81,172.0,0.001613899422967784,0.0014629265508203809
82,82.0,0.9989678560896491,0.7932843425038838
82,914.0,0.0013311443318433421,0.0009225701795882796
82,110.0,0.0001842445762345899,9.765832606118458e-05
82,860.0,1.0,0.2056954289904669
83,83.0,0.9809857854901237,1.0
84,84.0,0.6780888426426155,1.0
85,85.0,0.9886248980275637,0.9672733850680975
85,178.0,0.008740265076213482,0.023626260699482208
85,14.0,0.00026984893800464113,0.00018083264312365534
85,492.0,0.0026000821520827133,0.008896841928733116
85,97.0,1.317900243106368e-05,1.8201557532787838e-05
85,696.0,3.337415196969153e-06,4.478103030671848e-06
86,86.0,0.3575941314214227,0.9994187660044908
86,165.0,0.0002502066864647037,0.000476246703126895
86,433.0,5.3992462724434386e-05,0.00010498729238260625
88,88.0,0.9985242575170633,0.6996251777174618
88,89.0,0.2946247464503043,0.30037482228253853
89,89.0,0.7053752535496958,0.9985642498205315
89,88.0,0.0014757424829367274,0.001435750179468772
90,90.0,0.945186179595832,0.9975819711770967
90,420.0,0.0014966934602642376,0.002417631055372248
90,212.0,1.3973902580550808e-06,1.8986124607877489e-07
90,681.0,1.8267282753151097e-07,2.0790628524275312e-07
91,91.0,0.9632015604161517,0.9592936041245316
91,92.0,0.14265477256351486,0.04001922806534925
91,858.0,0.00453890631355781,0.0006784398019144885
91,543.0,5.288760464932781e-05,8.728008204353057e-06
92,92.0,0.8573450782432097,0.5389020202058803
92,91.0,0.036469507672753906,0.33131920690356903
92,858.0,0.09917164778675883,0.12813039795525835
92,543.0,0.0011555539018070734,0.001648374935292302
95,95.0,1.0,1.0
97,97.0,0.9710736238304881,1.0
98,98.0,0.2577610059258017,1.0
99,99.0,1.0,0.9935367114788005
99,230.0,0.004871395167575994,0.006463288521199587
101,101.0,1.0,1.0
102,102.0,0.8184424271380794,1.0
103,103.0,1.0,1.0
105,105.0,1.0,1.0
106,543.0,0.38094016018725013,0.668300973970845
106,86.0,0.16828237337811877,0.3280567738953858
106,505.0,0.009292341386410228,0.0036422521337693497
108,108.0,0.9907507203229236,0.9879188511511275
108,144.0,0.008137595844409649,0.012081148848871664
109,109.0,1.0,0.6641652280938668
109,110.0,0.9431027384420663,0.20318185859898202
109,914.0,0.7690138754556746,0.13265291330715132
139,139.0,0.6022249604757921,1.0
140,141.0,0.6867336242061649,0.962912255377107
140,762.0,0.6762181368326914,0.0370877446228932
142,142.0,0.6798894445619768,0.9847119224187109
142,44.0,0.019826992689839017,0.015288077581289224
143,144.0,0.04275579021694319,1.0
144,144.0,0.9132382007231626,1.0
145,145.0,0.9974893393037774,0.983231944646935
145,743.0,0.0029287602462860877,0.003108262575961304
145,544.0,2.533420491138831e-06,9.283203464049223e-07
145,975.0,0.0050954218128254096,0.0028392991773496124
145,942.0,0.031022815778396627,0.010631481676051952
145,152.0,0.0003658795242960575,0.00018808360335597764
146,146.0,0.7349950571953114,1.0
148,148.0,1.0,1.0
149,149.0,1.0,0.7230607966457022
149,39.0,1.0,0.27693920335429767
150,150.0,1.0,1.0
151,151.0,1.0,1.0
152,152.0,0.9280286630608138,0.999050031665611
152,975.0,0.0007626456248778554,0.0009499683343888538
153,185.0,0.9013829625635663,0.40936536652705274
153,700.0,0.6933559187147691,0.568602215730542
153,173.0,0.06502310726042908,0.021891672992387104
153,404.0,0.00014538334917061371,0.00014074475001802581
163,163.0,1.0,1.0
164,164.0,1.0,1.0
165,165.0,0.9608848539888842,0.8953373976905101
165,914.0,0.224353720584676,0.09579461286779518
165,110.0,0.027564697048357754,0.008867989441694459
166,166.0,0.998719590268886,0.9992208804051422
166,893.0,0.0022519043749016595,0.0007791195948578105
167,167.0,0.9994646680942184,0.4191015179433184
167,276.0,0.3347597983936734,0.5808984820566816
169,169.0,1.0,1.0
170,170.0,0.5220346929207689,1.0
171,171.0,0.6418669800018848,1.0
172,172.0,0.9405133606178667,0.9784684483586001
172,81.0,0.0143799903907803,0.020556702742979403
172,97.0,0.0012500947783605665,0.0009748488984207448
173,173.0,0.7835236683980632,0.9461505286921805
173,404.0,0.0017518586832511837,0.006082939375465399
173,185.0,0.022969604451426786,0.037415551601674576
173,700.0,0.0003820790965011307,0.0008780195002414902
173,420.0,0.0048126323873231005,0.008005368064976278
173,212.0,4.4933219741992875e-06,6.286770484513005e-07
173,681.0,5.873862547023003e-07,6.884285890900416e-07
173,831.0,0.004032258064516129,0.0014662756598240463
174,174.0,0.9934541792547835,0.16545044309537593
