idTarget,idSource,ValueAbs,ValueRel
4,4.0,1.0,0.91165787329101
4,496.0,0.0086292731496847,0.004334876500652204
4,559.0,0.07823909206597987,0.04545999385731579
4,944.0,0.0369675477904083,0.035880301665161124
4,971.0,0.004024767801857585,0.0022708478827425127
4,975.0,8.707294875854653e-06,1.3453049265925554e-05
4,152.0,1.7174174533209238e-06,2.353316507224184e-06
4,166.0,0.0012804097311139564,0.0003800041378228341
4,893.0,2.8870568908995634e-06,2.962995226688764e-07
5,5.0,0.9694640710996556,0.9962516462364501
5,403.0,0.005871187763315918,0.003748353763549791
6,6.0,1.0,0.9980032673806495
6,561.0,0.0047579584709249965,0.001991864914281041
6,979.0,7.0703902341199035e-06,4.867705069113003e-06
9,9.0,1.0,0.9995276334435522
9,208.0,0.00029175784099197665,0.0004723665564478035
10,10.0,0.9833918954386325,1.0
12,12.0,1.0,1.0
14,14.0,0.9954002939561898,0.991930277598451
14,178.0,0.00016254087099219297,0.0006455777921239509
14,623.0,0.0007610093990490748,0.001613944480309877
14,696.0,0.0029812321615992374,0.005717900736820557
14,492.0,1.855737401684455e-05,9.229939229500001e-05
15,15.0,1.0,1.0
16,16.0,0.9941305098400276,1.0
17,17.0,0.9740081016084345,1.0
18,18.0,1.0,1.0
19,19.0,1.0,0.9902906201439325
19,636.0,0.002858231707317073,0.00510108492519196
19,423.0,0.0003800630092153496,0.001152073732718894
19,477.0,0.0002502803258980169,0.0034562211981566827
34,34.0,1.0,0.6476663616158976
34,995.0,1.0,0.3523336383841026
35,35.0,1.0,1.0
40,40.0,1.0,0.8585233861615771
40,94.0,1.0,0.1414766138384229
43,43.0,1.0,1.0
44,44.0,0.9800980246546859,1.0
45,45.0,1.0,1.0
46,46.0,0.9985255086994986,0.8818073171464975
46,246.0,0.024310873750907406,0.0600413000480894
46,681.0,0.009122520122153777,0.024047541953283215
46,741.0,0.008183965540227347,0.008671296648892421
46,789.0,0.0030823695638164867,0.011483440045088047
46,90.0,0.005333033966917777,0.01394910415814909
47,47.0,0.9879518072289156,1.0
49,49.0,0.8862897962909823,1.0
50,50.0,0.989247311827957,0.7027624309392265
50,96.0,0.989247311827957,0.14157087340618177
50,100.0,0.989247311827957,0.15566669565459174
51,51.0,1.0,1.0
52,52.0,1.0,1.0
60,60.0,1.0,1.0
61,61.0,1.0,0.8576026184434343
61,267.0,0.9217986168910699,0.13555422637956788
61,887.0,0.0036127940045440005,0.0015240062408275947
61,834.0,0.013634150300275929,0.005149839155708561
61,210.0,0.0007166887517041163,0.00016819795756512496
61,82.0,7.397259306884126e-07,2.4321125861513637e-07
61,788.0,-1.2666322734806188e-07,8.686116379112015e-07
62,62.0,1.0,1.0
65,65.0,1.0,1.0
69,69.0,1.0,1.0
71,71.0,0.9911641791044776,1.0
72,72.0,1.0,1.0
73,73.0,0.843363874567225,0.8707625109862648
73,888.0,0.0064918045262522235,0.007535418671092929
73,11.0,1.0,0.12170207034264226
74,74.0,1.0,1.0
75,75.0,1.0,0.7755896859332863
75,917.0,0.13677505342411111,0.2244103140667137
76,76.0,1.0,1.0
77,77.0,0.9559682317215604,0.9889318415056485
77,85.0,0.0008843369396129144,0.0005251197884007162
77,686.0,0.01188777784015651,0.010543038705950318
78,78.0,1.0,1.0
79,79.0,0.9993781418780706,0.9797512417816668
79,271.0,0.014820863280979566,0.018221544275942185
79,262.0,0.0030915105248829106,0.0020272139423908164
81,81.0,0.7683130360947987,0.9985370734491795
81,172.0,0.001613899422967784,0.0014629265508203809
82,82.0,0.9989678560896491,0.7932843425038838
82,914.0,0.0013311443318433421,0.0009225701795882796
82,110.0,0.0001842445762345899,9.765832606118457e-05
82,860.0,1.0,0.2056954289904669
83,83.0,0.9811509725848419,0.9940921125258441
83,439.0,0.008687558175612783,0.005907887474155916
84,84.0,0.6735799921564724,1.0
85,85.0,0.9850972445109621,0.9672733850680975
85,178.0,0.008709077689679268,0.023807093342605865
85,492.0,0.00262115010079044,0.008896841928733116
85,97.0,1.313197655262991e-05,1.8201557532787838e-05
85,696.0,3.3255064897542764e-06,4.4781030306718485e-06
86,86.0,0.8967465145821124,0.9886446353180957
86,694.0,0.006483790523690773,0.011355364681904206
88,88.0,0.9985242575170633,0.6996251777174616
88,89.0,0.2946247464503043,0.30037482228253853
89,89.0,0.7053752535496958,0.9985642498205316
89,88.0,0.0014757424829367274,0.001435750179468772
90,90.0,0.9939563644621425,0.9975819711770966
90,420.0,0.0014966934602642376,0.002417631055372248
90,212.0,1.3973902580550808e-06,3.8915162811600777e-07
90,681.0,8.982581474534481e-09,8.615903205520463e-09
91,91.0,0.9632015604161517,0.9594714096575212
91,92.0,0.08160476573587713,0.0071649138056952095
91,104.0,1.0,0.021170555531519773
91,294.0,1.0,0.0035855077645153698
91,566.0,1.0,0.007920445430630262
91,858.0,0.00453890631355781,0.0006784398019144885
